id,nombre,lng,lat,altitud,corriente,zona,subzona,cenpoblado,municipio,depart,ctg,cotacero,areaaferete,maxnivel,maxcaudal,umbralsen,umbralobs,umbralpron,uroja,unaranja,uamarilla,ubajos,umaxhis,subred,en_H,en_Hsim,en_Q,en_Qsim,en_Calidad,NIVEL,CAUDAL
0023067080,CHARCO LARGO [23067080],-74.342306,5.254278,940.0,NEGRO,Medio Magdalena,Río Negro,TALAUTA,EL PEÑON,CUNDINAMARCA,Limnigráfica,0.0,711.220565216,1.26,38.74,,,,2.5,1.985348,1.470696,0.34,4.0,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023087150,PTE REAL   [23087150],-75.379943,6.143443,2083.0,NEGRO,Medio Magdalena,Río Nare,RIONEGRO,RIONEGRO,ANTIOQUIA,Limnigráfica,0.0,320.566534927,2.56,17.16,,,,0.0,0.25,0.5,1.05,5.12,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023087160,CARAMANTA    [23087160],-74.865222,6.50775,820.0,NUS,Medio Magdalena,Río Nare,YOLOMBO,YOLOMBO,ANTIOQUIA,Limnigráfica,0.0,285.143282494,1.52,31.65,,,,,,,0.05,4.99,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023087190,GARRUCHA LA   [23087190],-74.93825,5.998417,403.0,SAMANA NORTE,Medio Magdalena,Río Nare,SAN LUIS,SAN LUIS,ANTIOQUIA,Limnigráfica,0.0,1525.09614861,3.33,265.08,,,,,,,0.5,8.5,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023087210,CANTERAS AUTOM   [23087210],-74.674361,6.276444,127.0,NARE,Medio Magdalena,Río Nare,PUERTO NARE,PUERTO NARE,ANTIOQUIA,Limnigráfica,0.0,4714.61732218,4.53,493.05,,,,11.0,10.5,9.8,1.06,14.2,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023087230,PTO BELO   [23087230],-74.607361,6.212,150.0,NARE,Medio Magdalena,Río Nare,PUERTO NARE,PUERTO NARE,ANTIOQUIA,Limnimétrica,0.0,,1.97,,,,,,,,0.11,4.6,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0023087670,RIOTEX    [23087670],-75.366389,6.18125,2017.0,QDA LA MOSCA,Medio Magdalena,Río Nare,RIONEGRO,RIONEGRO,ANTIOQUIA,Limnigráfica,0.0,152.708952545,3.12,17.19,,,,,,,0.65,4.76,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023087830,FRESERA LA   [23087830],-75.33408333,6.19972222,2091.0,NEGRO,Medio Magdalena,Río Nare,RIONEGRO,RIONEGRO,ANTIOQUIA,Limnigráfica,0.0,778.731034821,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0023097030,PTO BERRIO AUTOMATICA [23097030],-74.401167,6.485139,110.734,MAGDALENA,Medio Magdalena,Río San Bartolo y otros directos al Magdalena Medio,PUERTO BERRIO,PUERTO BERRIO,ANTIOQUIA,Limnigráfica,104.579,74423.3452345,4.15,2613.0,,,,5.721,5.221,4.721,1.71,6.09,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023097040,PTO INMARCO   [23097040],-74.56955556,6.2215,130.32,MAGDALENA,Medio Magdalena,Río San Bartolo y otros directos al Magdalena Medio,PUERTO NARE,PUERTO NARE,ANTIOQUIA,Limnigráfica,122.571,17869.1324198,3.37,,,,,4.629,4.129,3.629,0.18,6.85,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0023107020,BODEGA LA   [23107020],-74.407944,6.718667,177.0,REGLA,Medio Magdalena,Río San Bartolo y otros directos al Magdalena Medio,CASABE,YONDO,ANTIOQUIA,Limnigráfica,0.0,2456.44895537,2.26,96.0,,,,,,,0.28,6.12,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023107040,VEGACHI    [23107040],-74.79758333,6.772361111,929.0,VOLCAN,Medio Magdalena,Río San Bartolo y otros directos al Magdalena Medio,VEGACHI,VEGACHI,ANTIOQUIA,Limnimétrica,630.0,304.001175722,1.47,10.35,,,,4.0,3.5,3.0,0.7,4.9,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
002311700155,PUERTO BOYACA - AUT   [2311700155],-74.5955,5.979944,147.0,Magdalena,Medio Magdalena,Directos al Magdalena Medio entre rios Negro,PUERTO BOYACA,PUERTO BOYACA,BOYACÁ,Limnigráfica,0.0,,6.63,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0023127010,BORBUR    [23127010],-74.060284,5.64928,457.0,MINERO,Medio Magdalena,Río Carare (Minero),SAN PABLO DE BORBUR,SAN PABLO DE BORBUR,BOYACÁ,Limnigráfica,397.175,1564.43396765,2.58,143.86,,,,5.125,4.625,4.125,0.05,9.0,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023127020,PTO ARAUJO AUTOMATICA [23127020],-74.085833,6.525556,92.0,CARARE,Medio Magdalena,Río Carare (Minero),CIMITARRA,CIMITARRA,SANTANDER,Limnigráfica,93.46,5381.82195635,4.08,395.71,,,,6.5,5.5,5.0,0.08,8.05,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023127050,BARREDERO FCA [23127050],-74.064941,6.644712,90.0,CARARE,Medio Magdalena,Río Carare (Minero),PUERTO PARRA,PUERTO PARRA,SANTANDER,Limnimétrica,85.69,6459.41281623,6.79,386.69,,,,,,,0.02,9.9,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023127060,STA ROSA   [23127060],-74.094639,6.292222,160.0,CARARE,Medio Magdalena,Río Carare (Minero),CIMITARRA,CIMITARRA,SANTANDER,Limnimétrica,0.0,4901.28528822,3.34,357.8,,,,0.0,0.25,0.5,0.01,6.98,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023147020,PTE FERROCARRIL [23147020],-73.935,6.773611,90.0,OPON,Medio Magdalena,Río Opón,SIMACOTA,SIMACOTA,SANTANDER,Limnigráfica,0.0,1733.50087544,5.84,353.81,,,,0.0,0.25,0.5,0.3,8.58,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023147040,AYACUCHO    [23147040],-73.769333,6.855806,95.0,LA COLORADA,Medio Magdalena,Río Opón,BARRANCABERMEJA,BARRANCABERMEJA,SANTANDER,Limnimétrica,0.0,1450.68679575,4.33,84.64,,,,0.0,0.25,0.5,0.94,8.81,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023157030,BARRANCABERMEJA [23157030],-73.876944,7.06,75.48,MAGDALENA,Medio Magdalena,Río Opón,BARRANCABERMEJA,BARRANCABERMEJA,SANTANDER,Limnimétrica,70.487,,3.47,3580.07,,,,4.613,4.113,3.613,0.25,5.7,RED NACIONAL DE CALIDAD DEL AGUA - CONVENIO CORMAGDALENA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023167010,PEÑAS BLANCAS [23167010],-73.95083333,6.954722222,80.0,MAGDALENA,Medio Magdalena,Río Cimitarra y otros directos al Magdalena,CASABE,YONDO,ANTIOQUIA,Limnimétrica,0.0,86061.7484941,4.25,3808.19,,,,,,,1.37,5.93,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023187010,PTO WILCHES [23187010],-73.910079,7.345258,66.192,MAGDALENA,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES,PUERTO WILCHES,SANTANDER,Limnimétrica,59.135,,5.26,3547.89,Maximo,,,7.565,7.065,6.565,2.0,8.7,ECOPETROL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023187120,BADILLO [23187120],-73.85675,7.975611111,49.124,MAGDALENA,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES,PUERTO WILCHES,SANTANDER,Limnimétrica,42.976,,4.32,,,,,6.124,5.624,5.124,0.43,5.75,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0023187280,SITIO NUEVO [23187280],-73.80191667,7.784,58.001,MAGDALENA,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PUERTO WILCHES,PUERTO WILCHES,SANTANDER,Limnimétrica,46.58,40327.5053297,5.06,3372.0,,,Amarilla,6.02,5.52,5.02,0.72,6.4,CONVENIO CORMAGDALENA - ECOPETROL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
002319700096,SAN JUAN DE LOS CHORROS [2319700096],-73.759278,7.692806,64.0,,Medio Magdalena,Río Lebrija y otros directos al Magdalena,,,,Limnigráfica,0.0,,2.46,,,,,0.0,0.25,0.5,,,ECOPETROL,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
002319700100,PIEDECUESTANA [2319700100],-73.03546944,6.99307222,1096.0,De Oro,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PIEDECUESTA,PIEDECUESTA,SANTANDER,Limnimétrica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0023197270,PTE PANEGA [23197270],-72.991868,7.343098,1620.0,VETAS,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SURATA,SURATA,SANTANDER,Limnimétrica,0.0,245.696291353,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0023197290,CAFE MADRID [23197290],-73.14644444,7.166333333,600.0,LEBRIJA,Medio Magdalena,Río Lebrija y otros directos al Magdalena,GIRON,GIRON,SANTANDER,Limnigráfica,605.724,1267.57698891,,,,,,0.0,0.25,0.5,,,ECOPETROL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0023197370,SAN RAFAEL   [23197370],-73.560333,7.57858,70.0,LEBRIJA,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SABANA DE TORRES,SABANA DE TORRES,SANTANDER,Limnimétrica,70.558,4329.32424208,3.48,124.24,,Amarilla,Amarilla,4.23,3.634303,3.038606,0.7,4.95,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023197400,ANGOSTURAS [23197400],-73.330833,7.335278,331.0,LEBRIJA,Medio Magdalena,Río Lebrija y otros directos al Magdalena,LEBRIJA,LEBRIJA,SANTANDER,Limnigráfica,0.0,,3.22,239.0,,,Amarilla,5.0,4.0,3.2,1.06,6.0,ECOPETROL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023197410,HOYO EL   [23197410],-73.50888889,7.684722222,80.0,SAN ALBERTO,Medio Magdalena,Río Lebrija y otros directos al Magdalena,SAN ALBERTO,SAN ALBERTO,CESAR,Limnimétrica,0.0,657.964171922,,,,,,0.0,0.25,0.5,,,ECOPETROL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0023197430,CONQUISTADOR EL [23197430],-73.04111111,6.98944444,1000.0,DE ORO,Medio Magdalena,Río Lebrija y otros directos al Magdalena,PIEDECUESTA,PIEDECUESTA,SANTANDER,Limnimétrica,1039.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0023197690,PALOGORDO AUTOMATICA [23197690],-73.150689,6.972869,690.0,RIO DE ORO,Medio Magdalena,Río Lebrija y otros directos al Magdalena,GIRON,GIRON,SANTANDER,Limnigráfica,0.0,224.513536173,0.68,6.56,,,,0.0,0.25,0.5,0.09,4.74,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023197700,MAJADAS [23197700],-73.098444,7.158528,760.0,SURATA,Medio Magdalena,Río Lebrija y otros directos al Magdalena,BUCARAMANGA,BUCARAMANGA,SANTANDER,Limnimétrica,758.495,,1.59,10.08,,,,0.0,0.25,0.5,0.8,3.4,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023207040,SAN PABLO RIO MAGDALENA [23207040],-73.918333,7.480389,62.374,MAGDALENA,Medio Magdalena,Directos al Magdalena (Brazo Morales),SAN PABLO,SAN PABLO,BOLÍVAR,Limnimétrica,54.839,,6.48,5140.24,,,Amarilla,7.261,6.761,6.261,2.38,8.0,ECOPETROL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0023207050,NOBLEZA LA [23207050],-73.88361111,8.5175,37.0,BZO MORALES,Medio Magdalena,Directos al Magdalena (Brazo Morales),RIO VIEJO,RIO VIEJO,BOLÍVAR,Limnimétrica,0.0,,6.23,2104.2,,,,,,,1.03,6.29,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023217030,EL CONTENTO [23217030],-73.77341667,8.222333333,41.75,MAGDALENA,Medio Magdalena,Quebrada El Carmen y Otros Directos al Magdalena Medio,GAMARRA,GAMARRA,CESAR,Limnimétrica,34.568,131666.762507,5.34,3768.1,,,,7.132,6.632,6.132,0.14,8.5,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0023217060,LA GLORIA[23217060][23217060],-73.80163889,8.613833333,36.26,MAGDALENA,Medio Magdalena,Directos al Magdalena (Brazo Morales),LA GLORIA,LA GLORIA,CESAR,Limnimétrica,28.978,,5.06,,,,,7.922,7.422,6.922,0.45,7.35,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0023217080,GAMARRA AUTOMATICA [23217080],-73.75339,8.28429,40.0,MAGDALENA,Medio Magdalena,Quebrada El Carmen y Otros Directos al Magdalena Medio,,GAMARRA,CESAR,Limnigráfica,0.0,,5.2,,,,,,,,1.74,6.31,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
002401700091,LAS MINAS[2401700091],-73.209111,6.769889,398.0,,Sogamoso,Río Suárez,,VILLANUEVA,SANTANDER,Limnigráfica,0.0,,4.25,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0024017570,SAN BENITO   [24017570],-73.49333333,6.118333333,1350.0,SUAREZ,Sogamoso,Río Suárez,SAN BENITO,SAN BENITO,SANTANDER,Limnimétrica,1022.889,5353.6607654,3.04,251.72,,,,7.0,6.2,5.4,0.79,9.04,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024017590,PTE NACIONAL [24017590],-73.677667,5.873389,1650.0,SUAREZ,Sogamoso,Río Suárez,PUENTE NACIONAL,PUENTE NACIONAL,SANTANDER,Limnigráfica,1580.97,2263.30537556,1.74,69.26,,,,0.0,0.25,0.5,0.55,3.1,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0024017600,MONIQUIRA [24017600],-73.570071,5.878286,1720.0,MONIQUIRA,Sogamoso,Río Suárez,MONIQUIRA,MONIQUIRA,BOYACÁ,Limnigráfica,1656.5,1163.05269502,1.85,20.44,,,,5.7,5.121802,4.543604,0.93,7.17,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0024017610,BOQUERON    [24017610],-73.69972222,5.32825,2562.065,LENGUAZAQUE,Sogamoso,Río Suárez,LENGUAZAQUE,LENGUAZAQUE,CUNDINAMARCA,Limnimétrica,2557.635,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0024017640,CEIBA LA   [24017640],-73.307194,6.44925,900.0,SUAREZ,Sogamoso,Río Suárez,SIMACOTA,SIMACOTA,SANTANDER,Limnigráfica,701.84,7020.56381369,4.66,484.79,,,,,,,1.55,9.8,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024017707,SAN BENITO-24017707  [24017707],-73.493281,6.118139,1057.0,,Sogamoso,Río Suárez,SAN BENITO,SAN BENITO,SANTANDER,Limnigráfica,0.0,,3.08,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
0024017740,PTE CHACON [24017740],-73.542194,5.678131,2130.0,CANE,Sogamoso,Río Suárez,VILLA DE LEYVA,VILLA DE LEYVA,BOYACÁ,Limnigráfica,0.0,180.461133749,0.57,2.58,,,,1.84,1.536009,1.232019,0.02,2.24,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024017830,SUTAMARCHAN    [24017830],-73.61286111,5.618388889,2083.417,SUTAMARCHAN,Sogamoso,Río Suárez,SUTAMARCHAN,SUTAMARCHAN,BOYACÁ,Limnimétrica,2078.1233,351.383754119,1.68,3.4,,,,4.08,3.08,2.5,0.13,5.0,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024027010,SAN GIL [24027010],-73.12805556,6.54666667,1113.0,FONCE,Sogamoso,Río Fonce,SAN GIL,SAN GIL,SANTANDER,Limnimétrica,1104.942,2086.32418011,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0024027070,MERIDA    [24027070],-73.15478,6.44178,1180.0,FONCE,Sogamoso,Río Fonce,PARAMO,PARAMO,SANTANDER,Limnigráfica,1176.07,1546.61077171,1.35,124.51,,,,,,,0.07,5.29,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024037001,LA PLAYA - CARDENILLO [24037001],-72.37613889,6.49955556,3742.0,RIO CARDENILLO,Sogamoso,Río Chicamocha,GUICAN,GUICAN,BOYACÁ,Limnigráfica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
002403700148,PUENTE LA CASIANO - AUT [2403700148],-72.4703,6.5704,2300.0,Bajira,Sogamoso,Rio Chicamocha,CHISCAS,CHISCAS,BOYACÁ,Limnigráfica,0.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
002403700149,PUENTE LA RAMADA - AUT [2403700149],-72.5012,6.5607,2300.0,Bajira,Sogamoso,Rio Chicamocha,CHISCAS,CHISCAS,BOYACÁ,Limnigráfica,0.0,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
0024037003,RITACUBA NEGRO - [24037003],-72.3295,6.50905556,4307.0,RIO CARDENILLO,Sogamoso,Río Chicamocha,GUICAN,GUICAN,BOYACÁ,Limnigráfica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
0024037020,COPA LA [24037020],-73.20877778,5.579194444,2700.0,TUTA,Sogamoso,Río Chicamocha,TOCA,TOCA,BOYACÁ,Limnimétrica,2634.2275,,,,,,,,,,0.0,1.6,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
0024037030,PALO EL   [24037030],-73.231139,5.681778,2600.0,TUTA,Sogamoso,Río Chicamocha,TUTA,TUTA,BOYACÁ,Limnigráfica,0.0,373.441082057,1.47,2.99,,,,,,,0.15,4.02,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024037040,GUICAN    [24037040],-72.40305556,6.453972222,2600.0,NEVADO,Sogamoso,Río Chicamocha,GUICAN,GUICAN,BOYACÁ,Limnimétrica,2573.8359,161.67521737,0.62,3.22,,,,,,,0.03,2.1,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024037070,MAGUNCIA    [24037070],-73.19955556,5.741888889,2534.0,SOTAQUIRA,Sogamoso,Río Chicamocha,SOTAQUIRA,SOTAQUIRA,BOYACÁ,Limnimétrica,2529.1127,139.055240671,0.72,2.63,,,,2.02,1.814436,1.608871,0.17,2.74,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024037080,LA GRUTA   [24037080],-73.046734,5.567045,2611.305,PESCA,Sogamoso,Río Chicamocha,PESCA,PESCA,BOYACÁ,Limnimétrica,2609.4959,105.496086151,1.13,1.71,,,,,,,0.13,2.5,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024037130,LA REFORMA [24037130],-73.18988889,5.748833333,2522.95,CHICAMOCHA,Sogamoso,Río Chicamocha,SOTAQUIRA,SOTAQUIRA,BOYACÁ,Limnigráfica,2519.3374,990.654708259,1.65,12.7,,,,2.77,2.549015,2.32803,0.69,4.5,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0024037190,SAN RAFAEL   [24037190],-73.014039,5.807692,2485.906,CHICAMOCHA,Sogamoso,Río Chicamocha,TIBASOSA,TIBASOSA,BOYACÁ,Limnigráfica,2479.4704,1363.68551674,2.0,9.95,,,,4.56,4.224677,3.889354,0.25,4.86,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0024037250,PILAS LAS [24037250],-73.26666667,5.66666667,2500.0,CHULO,Sogamoso,Río Chicamocha,TUTA,TUTA,BOYACÁ,Limnimétrica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0024037270,CHITICUY [24037270],-73.01361111,5.845444444,2500.0,QDA CHITICUY,Sogamoso,Río Chicamocha,DUITAMA,DUITAMA,BOYACÁ,Limnimétrica,2578.5147,11.9569371837,0.62,4.47,,,Amarilla,1.2,0.9,0.6,0.06,2.0,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024037290,PTE CHAMEZA   [24037290],-72.906528,5.759889,2476.335,CHICAMOCHA,Sogamoso,Río Chicamocha,NOBSA,NOBSA,BOYACÁ,Limnigráfica,2469.015,2112.37091167,1.57,12.04,,,,5.81,5.500976,5.191951,0.43,5.28,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0024037320,LA SIBERIA   [24037320],-73.10872222,5.766733333,2490.635,CHICAMOCHA,Sogamoso,Río Chicamocha,PAIPA,PAIPA,BOYACÁ,Limnigráfica,2485.6748,,1.48,9.16,,,,5.73,5.192766,4.655531,0.3,6.6,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024037360,JORDAN EL   [24037360],-73.09562778,6.733169444,480.0,CHICAMOCHA,Sogamoso,Río Chicamocha,JORDAN SUBE,JORDAN,SANTANDER,Limnimétrica,430.159,9431.74883655,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0024037380,SAN LUIS [24037380],-72.43086111,6.45966667,2550.0,NEVADO,Sogamoso,Río Chicamocha,GUICAN,GUICAN,BOYACÁ,Limnimétrica,0.0,226.75718416,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
0024037390,CAPITANEJO    [24037390],-72.69545306,6.513208056,1083.0,CHICAMOCHA,Sogamoso,Río Chicamocha,CAPITANEJO,CAPITANEJO,SANTANDER,Limnimétrica,0.0,6204.53697137,3.46,0.0,,,,6.0,5.667365,5.334731,0.01,8.9,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0024037480,TRINIDAD LA [24037480],-73.08225,5.840027778,2500.0,SURBA,Sogamoso,Río Chicamocha,DUITAMA,DUITAMA,BOYACÁ,Limnimétrica,2640.1408,42.6522853274,0.49,0.39,,Amarilla,Amarilla,1.2592,0.7592,0.2592,0.02,2.2,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024037490,PTE TOTUMO   [24037490],-72.63794,6.43781,1200.0,NEVADO,Sogamoso,Río Chicamocha,BOAVITA,BOAVITA,BOYACÁ,Limnimétrica,0.0,1080.3392544,2.48,76.12,,,,,,,0.55,4.5,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
0024037510,PAZ DE RIO [24037510],-72.74452222,5.9877472,2200.0,CHICAMOCHA,Sogamoso,Río Chicamocha,PAZ DE RIO,PAZ DE RIO,BOYACÁ,Limnigráfica,2202.5202,2907.06123749,3.24,209.21,,,,4.9798,4.4798,3.9798,0.17,6.53,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0024037620,PUENTE VDA. CALVARIO [24037002],-72.407051,6.490366,3106.0,Rio Cardenillo,Sogamoso,Rio Chicamocha,GUICAN,GUICAN,BOYACÁ,Limnigráfica,0.0,,,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
0024037702,CORRALES AUTOM [24037702],-72.842517,5.828519,2411.0,,Sogamoso,Río Chicamocha,CORRALES,CORRALES,BOYACÁ,Limnimétrica,0.0,,1.91,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
002405700149,EL JUNCAL - AUT   [2405700149],-73.198639,6.793778,329.0,Sogamoso,Sogamoso,Rio Sogamoso,LOS SANTOS,LOS SANTOS,SANTANDER,Limnigráfica,0.0,,3.72,,,,,0.0,0.25,0.5,,,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
0024057070,PTE FERROCARRIL [24057070],-73.854722,7.109444,75.0,CGA. SAN SILVESTRE,Sogamoso,Río Sogamoso,BARRANCABERMEJA,BARRANCABERMEJA,SANTANDER,Limnimétrica,0.0,,5.83,,,,,0.0,0.25,0.5,1.39,7.77,ECOPETROL,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
0024067020,PTE SOGAMOSO [24067020],-73.7875,7.244166667,90.0,SOGAMOSO,Sogamoso,Río Sogamoso,PUERTO WILCHES,PUERTO WILCHES,SANTANDER,Limnimétrica,79.927,,3.02,476.11,,,,0.0,0.25,0.5,1.9,7.6,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0025017010,MONTELIBANO AUTOMATICA [25017010],-75.417222,7.988139,39.97,SAN JORGE,Bajo Magdalena- Cauca -San Jorge,Alto San Jorge,MONTELIBANO,MONTELIBANO,CORDOBA,Limnimétrica,33.01,3921.79671163,2.42,181.04,,,,5.09,4.59,4.09,0.1,6.45,RED NACIONAL DE CALIDAD DEL AGUA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
0025017020,SAN PEDRO AUTOM  [25017020],-75.70625,7.851,50.0,SAN PEDRO,Bajo Magdalena- Cauca -San Jorge,Alto San Jorge,PUERTO LIBERTADOR,PUERTO LIBERTADOR,CORDOBA,Limnimétrica,0.0,412.599903754,3.56,54.4,,,,5.5,5.0,4.75,1.98,6.74,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
