Station,Latitude,Longitude,COMID_v1,Bias Corrected,Corrected Variability,Corrected Correlation,Corrected KGE
Ganges-Brahmaputra_yamuna_km1717,26.2549,79.5939,5028186,1.001570235,0.973342966,0.840937377,0.838711497
Ganges-Brahmaputra_yamuna_km1734,26.3549,79.5687,5027729,1.001797599,0.93845805,0.846527757,0.834638661
Ganges-Brahmaputra_yamuna_km1774,26.4374,79.2811,5027434,1.002361499,0.986804944,0.842393588,0.841824568
Ganges-Brahmaputra_yamuna_km1817,26.556,79.2111,5027015,1.001128611,0.963969991,0.83193093,0.828108617
Ganges-Brahmaputra_yamuna_km1856,26.6919,79.0115,5027015,1.001457514,0.921319356,0.815865755,0.79975468
Ganges-Brahmaputra_yamuna_km1866,26.7398,79.0001,5027015,1.001804199,0.989009868,0.720531128,0.720309299
Ganges-Brahmaputra_yamuna_km1888,26.7936,78.9051,5027015,1.001496869,1.012901149,0.846851861,0.846302138
Ganges-Brahmaputra_yamuna_km1983,26.9646,78.4826,5025154,1.001497992,1.010585721,0.72505452,0.724846736
Ganges-Brahmaputra_yamuna_km1987,26.9881,78.4691,5024802,1.001080384,1.053060266,0.82727285,0.819303493
Ganges-Brahmaputra_yamuna_km2085,27.1986,78.0759,5023958,1.000673612,0.931878604,0.875920904,0.858449301
Ganges-Brahmaputra_yamuna_km2126,27.2604,77.9294,5023958,1.001157782,0.946401767,0.714673625,0.709680777
Ganges-Brahmaputra_yamuna_km2361,28.4269,77.4639,5018789,1.000476987,1.007125401,0.845172417,0.845007809
Ganges-Brahmaputra_yarlung_km2686,29.4535,86.6946,5014419,1.000061473,1.04245943,0.078974081,0.077995905
Godavari_godavari_km0038,16.7229,81.9384,5066048,1.083050277,0.943244319,0.82281912,0.796255994
Godavari_godavari_km0180,17.5306,81.288,5063644,1.051077986,1.137923685,0.573230139,0.548597278
Godavari_godavari_km0224,17.6515,80.9821,5063292,1.007474588,1.055070351,0.898534039,0.884310959
Godavari_godavari_km0249,17.7591,80.8744,5062894,1.005910083,1.069197903,0.970685979,0.92461704
Godavari_godavari_km0311,18.1811,80.6589,5061495,1.002427619,1.097195884,0.8757864,0.84225986
Godavari_godavari_km0328,18.2641,80.5264,5061232,1.00813936,1.167298126,0.836607779,0.766008697
Godavari_godavari_km0416,18.7087,80.1679,5059809,1.002229143,1.059213282,0.83805598,0.827555668
Godavari_godavari_km0417,18.7055,80.1636,5059809,1.005111033,1.125533557,0.90366741,0.841681447
Godavari_godavari_km0517,18.7574,79.5851,5059665,1.003281181,1.073620959,0.642479716,0.634963611
Godavari_godavari_km0731,18.9606,78.1339,5058946,1.002348779,1.188008119,0.768944288,0.702108557
Godavari_godavari_km0773,18.8312,77.8569,5059374,1.003176324,1.176602536,0.800276093,0.733376326
Godavari_godavari_km0795,18.8976,77.6814,5059122,1.003146713,1.175973428,0.668661558,0.624817761
Godavari_godavari_km0919,19.1071,76.9879,5058537,1.003713445,0.617587912,0.641076495,0.475520375
Godavari_godavari_km0970,19.0191,76.7174,5058783,1.000434777,1.213048216,0.486658372,0.444203852
Godavari_godavari_km1169,19.3584,75.7011,5057498,1.000408403,1.268811722,0.48659121,0.420475631
Godavari_indravati_km0486,19.2482,80.4026,5057911,1.000229405,0.996643807,0.913274659,0.913209439
Godavari_indravati_km0661,19.1604,81.3596,5058215,1.00039337,1.098254251,0.610264314,0.598069711
Godavari_penganga_km0906,19.7281,77.95,5056327,1.000361339,1.262778336,0.778798772,0.656514094
Godavari_pranhita_km0519,19.2561,79.9331,5058032,1.002657636,1.03772534,0.958347756,0.943740123
Godavari_pranhita_km0555,19.5029,79.8881,5057072,1.002047097,1.025781645,0.855963924,0.853660412
Godavari_pranhita_km0557,19.5074,79.8726,5057072,1.002668299,1.019245303,0.848227987,0.846989394
Godavari_purna_km0990,19.6091,76.9456,5056658,0.999183881,1.502905338,0.495179672,0.287428594
Godavari_sabari_km0203,17.7016,81.3279,5063152,1.011442329,1.193868179,0.785268541,0.71047384
Godavari_wainganga_km0876,21.4223,79.8754,5049803,1.000333463,0.970219986,0.77024086,0.768318704
Godavari_wardha_km0666,19.8601,79.3201,5055732,0.999947207,1.14119837,0.665765788,0.63716465
Gyaing_gyaing_km0031,16.5997,97.8636,5066636,0.915058454,1.37550605,0.745066726,0.538252413
Gyaing_gyaing_km0036,16.6229,97.9041,5066636,0.916520546,1.254539649,0.796961802,0.663869427
Hingol_hingol_km0051,25.6642,65.5211,5031240,0.980858084,1.205658286,0.619530354,0.56708096
Hooghly_hooghly_km0243,23.6136,88.2146,5040429,1.010147664,1.007851111,0.946408483,0.94489405
Hooghly_hooghly_km0265,23.73,88.1861,5040191,1.007108631,1.071668242,0.920102924,0.892434149
Indus_beas_km1789,31.5729,75.3611,5007786,1.000080032,0.933750638,0.463471246,0.459396552
Indus_beas_km1942,31.8771,76.2101,5006996,1.002146563,1.093970637,0.745061742,0.728285805
Indus_chenab_km1170,29.8145,71.1681,5013336,0.999469176,0.953065358,0.729478405,0.725436572
Indus_chenab_km1255,30.3851,71.4499,5010896,0.999711779,0.875738032,0.464216368,0.449995254
Indus_chenab_km1258,30.3866,71.4796,5010883,0.999463917,0.897865715,0.563546065,0.551754825
Indus_chenab_km1324,30.7259,71.8596,5010229,0.999626865,0.961605984,0.562110824,0.560430699
Indus_chenab_km1393,31.185,72.1386,5008725,1.000344302,0.500417127,0.278304257,0.12225977
Indus_chenab_km1430,31.4624,72.116,5008251,0.998982777,0.880423613,0.409231505,0.397250498
Indus_chenab_km1538,32.2584,72.3616,5006052,0.998548888,0.927601911,0.249518267,0.246032878
Indus_chenab_km1553,32.3321,72.4624,5005836,0.998528879,0.964969468,-0.022558351,-0.023159266
Indus_chenab_km1592,32.4334,72.7794,5005547,0.998872422,0.854490875,0.041671673,0.030687171
Indus_chenab_km1617,32.5384,72.9824,5005324,0.999164097,0.898351925,0.301786158,0.294425341
Indus_chenab_km1643,32.5741,73.2104,5005223,0.998432869,0.890431277,0.338396771,0.329383423
Indus_chenab_km1701,32.5056,73.6274,5005378,0.99533595,1.227820472,0.339640304,0.301430856
Indus_chenab_km1725,32.3347,73.7219,5005802,1.000373475,0.82572493,0.455989033,0.428755856
Indus_chenab_km1727,32.346,73.7374,5005803,1.000289142,0.787960587,0.719927117,0.648714338
Indus_chenab_km1780,32.5304,74.1554,5005407,0.999789265,1.053439319,0.630216556,0.626375053
Indus_chenab_km1810,32.6461,74.4079,5005103,0.999836627,0.925786982,0.780842014,0.768617586
Indus_chenab_km1814,32.6691,74.4269,5005103,0.99979339,0.934637614,0.67239037,0.665933609
Indus_chenab_km1918,33.1521,74.9129,5004198,1.000222333,0.953374955,0.901386404,0.890919362
Indus_indus_km0075,24.4425,67.9029,5036987,1.00461573,0.953563163,0.720359035,0.716492056
Indus_indus_km0191,24.9545,68.2416,5034955,1.038109792,0.93901231,0.642565843,0.635402919
Indus_indus_km0314,25.6984,68.3364,5031142,0.998604644,1.020732387,0.686233586,0.685546281
Indus_indus_km0320,25.7311,68.3446,5030948,1.002229831,0.9991065,0.782721021,0.782707742
Indus_indus_km0331,25.8135,68.3684,5030601,1.0025664,0.999220208,0.766407301,0.766391902
Indus_indus_km0402,26.2296,68.005,5028544,1.000284268,1.107382939,0.672958575,0.655780201
Indus_indus_km0465,26.5756,67.8887,5026726,1.003834541,0.95241061,0.798971593,0.793379879
Indus_indus_km0474,26.5716,67.8234,5026726,1.021815394,0.932454549,0.513807576,0.508653511
Indus_indus_km0539,26.9618,67.9991,5024964,1.003052957,0.985120388,0.794687813,0.794126696
Indus_indus_km0578,27.1602,68.1381,5024183,1.001685253,0.931445751,0.883644949,0.864940668
Indus_indus_km0582,27.1686,68.1739,5024183,1.002685907,0.990888477,0.82745221,0.827190932
Indus_indus_km0625,27.4126,68.2896,5023152,1.001481299,0.988807656,0.777794313,0.777507685
Indus_indus_km0638,27.5046,68.3053,5022747,1.000647734,0.999351263,0.802602877,0.802600748
Indus_indus_km0640,27.5425,68.3512,5022747,1.002324479,1.049631676,0.770635808,0.765315874
Indus_indus_km0655,27.6025,68.3646,5022149,1.00101087,0.910238193,0.918426957,0.878705461
Indus_indus_km0734,27.6796,68.8521,5021837,0.999712008,0.83568928,0.745385864,0.6969712
Indus_indus_km0742,27.7048,68.9296,5021837,1.000291462,0.963352918,0.81959158,0.81590684
Indus_indus_km0756,27.7696,68.9206,5021615,1.001598769,0.899298902,0.820295998,0.793998069
Indus_indus_km0839,28.123,69.2856,5020259,0.999849273,0.85688227,0.869321027,0.806196746
Indus_indus_km0949,28.6051,70.0234,5018188,1.000335669,0.97724507,0.894582433,0.892153985
Indus_indus_km0952,28.6301,70.0379,5017844,0.999489525,0.9793172,0.905136673,0.902906799
Indus_indus_km0958,28.6599,70.0796,5017844,0.999885103,0.974228749,0.900189988,0.896916494
Indus_indus_km1014,28.9149,70.4857,5016729,1.000164266,0.929391547,0.90423997,0.881022843
Indus_indus_km1043,29.0936,70.6284,5015971,1.000064357,0.973852019,0.77076144,0.769274972
Indus_indus_km1077,29.3296,70.6964,5015366,1.001141559,0.916437058,0.846871771,0.825551374
Indus_indus_km1080,29.3571,70.6994,5015366,1.000602464,0.962534402,0.89819442,0.891517697
Indus_indus_km1121,29.6959,70.7356,5013520,1.000765342,0.904653164,0.925556655,0.879031341
Indus_indus_km1301,31.1431,70.7954,5008835,1.000526001,0.947593672,0.73092668,0.725870193
Indus_indus_km1331,31.4116,70.7849,5008275,0.997395093,0.846019665,0.741881657,0.699430859
Indus_indus_km1344,31.5126,70.8283,5007892,1.000782723,0.943306974,0.841772981,0.831921145
Indus_indus_km1352,31.5738,70.8421,5007789,1.000581953,0.95537083,0.895430521,0.886303573
Indus_indus_km1356,31.5985,70.8664,5007789,1.000535468,0.95685843,0.869310636,0.862372998
Indus_indus_km1407,31.9924,71.0413,5006688,0.999953719,0.836863067,0.910400247,0.813876984
Indus_indus_km1411,32.0211,71.0591,5006688,1.000348898,0.952203597,0.865557491,0.857313609
Indus_indus_km1465,32.3704,71.3921,5005902,1.000563732,0.976530073,0.923613613,0.920087327
Indus_indus_km1556,32.9896,71.6854,5004511,1.000157701,0.983733739,0.937743544,0.935653419
Indus_indus_km1563,33.0306,71.7262,5004389,1.00065977,1.000107593,0.940464013,0.94046026
Indus_indus_km1616,33.4099,71.8341,5003739,1.001028049,1.006677696,0.924798232,0.924495336
Indus_indus_km1647,33.5961,71.9794,5003502,1.000970033,0.961419535,0.914553787,0.906242608
Indus_indus_km1720,33.9427,72.3449,5002944,0.999696354,0.918698368,0.790043501,0.774851651
Indus_indus_km2049,35.5181,73.7489,5000761,1.000786842,0.98625132,0.933206807,0.931801935
Indus_indus_km2905,33.0114,79.1595,5004421,0.999994441,1.120013438,0.488767422,0.474869565
Indus_indus_km2911,32.9839,79.192,5004487,0.999999687,1.009614531,0.679116793,0.678972787
Indus_indus_km3019,32.3984,79.8031,5005801,1.000001449,1.246803392,0.129586439,0.095272593
Indus_indus_km3039,32.2704,79.9247,5006025,0.999966558,1.261436616,0.153513012,0.114060201
Indus_indus-Trib-01_km1757,34.0259,71.8544,5002751,0.999939694,0.973344851,0.855839117,0.853395563
Indus_indus-Trib-04_km0453,26.3976,67.7929,5027431,0.990683252,1.202095192,0.497222233,0.458045434
Indus_indus-Trib-05_km1398,31.9254,70.9425,5006893,0.999090104,0.434869244,0.173900724,-0.000906396
Indus_indus-Trib-07_km0510,26.7499,67.6769,5025836,0.996181078,1.879802821,0.204901349,-0.185853892
Indus_jhelum_km1695,32.8061,73.6054,5004900,0.999171801,0.815346405,0.631212392,0.587565841
Indus_kabul-River_km1791,34.1686,71.5856,5002541,1.000931517,0.861765922,0.480618216,0.462536545
Indus_kabul-River_km1816,34.1648,71.3454,5002544,1.000002717,0.842880014,0.726486149,0.684569315
Indus_kabul-River_km1835,34.2661,71.3149,5002476,0.999985921,0.800983593,0.926689569,0.787910515
Indus_kabul-River_km1853,34.3345,71.1686,5002476,1.000862273,0.859672612,0.843469259,0.789775377
Indus_kabul-River_km1896,34.2696,70.8506,5002381,1.000359885,0.874703008,0.34163575,0.329818717
Indus_kabul-River_km1916,34.3759,70.7108,5002219,1.001096639,0.877037647,0.41175456,0.399039402
Indus_kabul-River_km1964,34.5101,70.3091,5002028,1.000518127,0.986808993,0.270185007,0.270065623
Indus_pnjshyr_km2111,34.9386,69.4764,5001477,1.000253365,0.701259677,0.319831252,0.257116852
Indus_ravi_km1372,30.572,72.3606,5010338,1.000161813,1.027084364,0.516874008,0.516115393
Indus_ravi_km1381,30.5831,72.4389,5010338,1.000380653,1.061696004,0.633646161,0.628487313
Indus_ravi_km1432,30.7033,72.7966,5010043,0.999677455,1.0704752,0.692904147,0.684921088
Indus_ravi_km1450,30.7589,72.9564,5010043,0.999626695,0.894651173,0.691286215,0.673805708
Indus_ravi_km1483,30.8996,73.2086,5009437,1.000311957,0.808664754,0.564708078,0.524512533
Indus_ravi_km1527,31.1178,73.5221,5008898,0.999912822,0.965001004,0.55561876,0.55424264
Indus_ravi_km1539,31.1456,73.6071,5008898,1.000085938,1.036760255,0.586396869,0.584766483
Indus_ravi_km1597,31.3461,74.0146,5008402,0.999329435,0.905844277,0.824711314,0.801022933
Indus_ravi_km1610,31.4123,74.0711,5008402,0.999136363,0.893928963,0.751746899,0.730034422
Indus_sengge_km3077,32.5351,80.2291,5005322,1.000024117,1.416503468,0.160764371,0.063094679
Indus_sengge_km3159,32.4518,80.9106,5005519,1.000023055,1.153623069,0.370274808,0.351807232
Indus_shyok_km2418,35.1991,76.1846,5001155,1.000126629,0.893711231,0.855011322,0.820225043
Indus_shyok_km2576,34.674,77.3446,5001890,1.000049458,0.787887738,0.319495272,0.287203886
Indus_sndh_km1501,32.6377,71.3181,5005178,1.00028169,0.907748501,0.496436752,0.488056289
Indus_sndh_km1523,32.6157,71.1374,5005173,0.999937313,0.887076566,0.324662686,0.31528678
Indus_soan_km1614,33.1179,72.1174,5004261,0.998458521,1.105750042,0.451831251,0.441721911
Indus_soan_km1626,33.1182,72.2164,5004261,0.998488938,0.989249478,0.132840722,0.132772769
Indus_sutlej_km1271,29.6274,72.1583,5013927,1.001523936,1.039059467,0.546049588,0.544369733
Indus_sutlej_km1284,29.7048,72.1984,5013927,0.999292618,1.206429993,0.631185962,0.577344541
Indus_sutlej_km1339,29.8279,72.5674,5012892,1.000940554,0.850226414,0.525654508,0.502569947
Indus_sutlej_km1367,29.8932,72.7184,5012681,1.003995542,1.091428342,0.185928453,0.180800641
Indus_sutlej_km1404,30.009,72.9871,5012175,1.00075131,0.901030883,0.477056348,0.467773062
Indus_sutlej_km1438,30.1049,73.2441,5011917,1.000265949,0.952598445,0.364023586,0.362259475
Indus_sutlej_km1513,30.3326,73.7746,5011086,1.001035322,0.874595372,0.544429776,0.527483734
Indus_sutlej_km1521,30.3692,73.8234,5010969,1.00030412,1.083662728,0.497671255,0.490751816
Indus_sutlej_km1633,30.9322,74.4054,5009420,1.000374473,0.950154659,0.466610031,0.464285937
Indus_sutlej_km1658,30.9919,74.5869,5009246,1.001082113,0.434826876,0.146155234,-0.023949567
Indus_sutlej_km1767,30.9969,75.3569,5009235,1.000235587,0.93510504,0.762005557,0.753316465
Indus_sutlej_km1787,30.9722,75.5271,5009258,1.000385342,1.022856858,0.609378235,0.608709893
Indus_sutlej_km1873,31.0081,76.2964,5009245,1.000404013,0.920786296,0.71938371,0.708417291
Indus_sutlej_km2041,31.4213,76.8039,5008300,1.004876281,1.049153427,0.828441725,0.821472469
Indus_sutlej_km2238,31.4967,78.1869,5007928,1.000628439,0.868468175,0.627196384,0.604672854
Indus_tochi_km1580,32.7361,70.7061,5004944,0.99963396,1.051395997,0.435173553,0.432839883
Irrawaddy_chindwin_km1006,22.8813,94.5333,5043589,0.999699709,1.032177761,0.937241414,0.929472427
Irrawaddy_chindwin_km1635,26.2912,96.0974,5028166,0.999514982,0.983811814,0.911781358,0.910307072
Irrawaddy_chindwin_km1767,26.6181,96.5115,5026885,0.999953662,1.004352861,0.801452228,0.801404513
Irrawaddy_chindwin_km1784,26.7174,96.4638,5026355,0.999834518,1.009324146,0.891214146,0.890815161
Irrawaddy_chindwin_km1791,26.4341,96.5995,5027287,0.999873255,1.034030992,0.911925598,0.905579532
Irrawaddy_irrawaddy_km0001,16.3589,95.0391,5067106,1.008384709,2.223988951,0.034161066,-0.559187
Irrawaddy_irrawaddy_km0028,16.5086,95.2261,5066694,0.992299767,1.02262017,0.440404372,0.439894445
Irrawaddy_irrawaddy_km0092,16.7995,95.4781,5065736,0.895232275,0.898514468,0.917233434,0.832292237
Irrawaddy_irrawaddy_km0284,18.0666,95.4421,5061881,0.958460566,0.976965516,0.775087373,0.770126553
Irrawaddy_irrawaddy_km0555,20.0621,94.9841,5054930,0.981397991,0.892418371,0.960971041,0.884055611
Irrawaddy_irrawaddy_km0712,21.2069,94.8904,5050519,0.991527349,0.949162688,0.961194173,0.935485581
Irrawaddy_irrawaddy_km0769,21.4556,95.2851,5049642,0.99627532,0.95509019,0.975584447,0.948746869
Irrawaddy_irrawaddy_km0804,21.7238,95.3889,5048459,0.982587172,0.951832779,0.566362032,0.563347764
Irrawaddy_irrawaddy_km0844,21.9223,95.6516,5047587,0.994680279,0.903479386,0.961558264,0.895969738
Irrawaddy_irrawaddy_km0854,21.92,95.7431,5047619,0.997305106,1.013732076,0.88705927,0.886195603
Irrawaddy_irrawaddy_km0862,21.9099,95.8228,5047619,0.99791897,0.9906183,0.928305817,0.92766465
Irrawaddy_irrawaddy_km0935,22.2914,96.0021,5046416,0.998062713,0.99402459,0.952808541,0.952392307
Irrawaddy_irrawaddy_km0945,22.3796,95.9951,5045889,1.000314174,1.030430127,0.964934813,0.953570929
Irrawaddy_irrawaddy_km0958,22.4789,95.996,5045433,0.998792806,1.023073348,0.971551539,0.963350966
Irrawaddy_irrawaddy_km1013,22.9259,94.4887,5043543,0.995258199,0.841112631,0.797984283,0.742943527
Irrawaddy_irrawaddy_km1112,23.7151,96.1369,5040431,0.996336417,0.949670147,0.913241434,0.89963285
Irrawaddy_irrawaddy_km1190,24.2812,96.4601,5037593,0.995418746,0.893924803,0.9379947,0.87704638
Irrawaddy_irrawaddy_km1195,24.2939,96.4997,5037380,0.999743703,1.025408087,0.964457148,0.956308687
Irrawaddy_irrawaddy_km1255,24.123,96.9211,5038098,0.993795108,0.848904925,0.919089921,0.828492964
Irrawaddy_irrawaddy_km1262,24.1508,96.9639,5038098,1.000946014,1.081705807,0.933554289,0.894682545
Irrawaddy_irrawaddy_km1356,24.7136,97.0708,5035654,0.992347068,0.909601937,0.904553242,0.868316817
Irrawaddy_irrawaddy_km1384,24.9256,97.1241,5034855,0.99637152,0.876102208,0.885567355,0.831303056
Irrawaddy_irrawaddy_km1387,24.939,97.1483,5034855,0.997399623,1.032569092,0.896344218,0.891316842
Irrawaddy_irrawaddy_km1396,24.9961,97.2151,5034588,0.996933925,0.941394477,0.911809529,0.894068101
Irrawaddy_irrawaddy_km1409,25.0915,97.2307,5034285,0.998697891,0.970416055,0.9439465,0.936605204
Irrawaddy_irrawaddy_km1410,25.0958,97.2284,5034285,0.998512395,0.937838903,0.919800907,0.898520399
Irrawaddy_irrawaddy_km1499,25.6459,97.5182,5031445,0.997779525,0.962061864,0.958279129,0.943565403
Irrawaddy_irrawaddy_km1507,25.6926,97.5061,5031445,0.997255492,0.936861307,0.962985916,0.926760193
Irrawaddy_irrawaddy_km1633,26.2882,96.0865,5028138,1.000123269,1.01644234,0.928489614,0.926623566
Irrawaddy_irrawaddy-Trib-01_km0955,21.7349,96.3266,5048470,0.996547073,0.714344796,0.631837521,0.534001685
Irrawaddy_irrawaddy-Trib-06_km1394,24.9721,97.137,5034810,0.995013716,0.81557607,0.83308812,0.751209677
Irrawaddy_kh_km0785,21.5811,95.2676,5049136,0.99542658,0.957169375,0.983046087,0.953709463
Irrawaddy_kh_km0797,21.6849,95.2409,5048573,0.997284417,0.981625457,0.980626283,0.973160866
Irrawaddy_kh_km0844,22.0659,95.1461,5047077,0.997439669,1.009037915,0.980565165,0.978414078
Irrawaddy_kh_km0957,22.8219,94.7251,5044100,0.997143322,0.706774268,0.879064567,0.68280153
Irrawaddy_kh_km1016,22.9366,94.4626,5043543,0.995514384,0.860553265,0.9414284,0.848685278
Irrawaddy_kh_km1044,23.0396,94.4397,5043145,0.995528298,0.930531366,0.954967905,0.917091756
Irrawaddy_kh_km1086,23.3076,94.3714,5041754,0.99261844,0.95294231,0.90643231,0.89500559
Irrawaddy_kh_km1346,24.8044,94.9282,5035257,0.997177762,0.902925538,0.931007162,0.880872221
Irrawaddy_kh_km1364,24.9204,94.8991,5034940,0.99587942,0.985337699,0.911866792,0.910560498
Irrawaddy_kh_km1482,25.5614,95.4199,5031838,0.998553261,0.899153278,0.938673578,0.881961513
Irrawaddy_kh_km1508,25.7546,95.4668,5030862,0.998732131,0.967247753,0.975301523,0.958959387
Irrawaddy_kh_km1532,25.8851,95.5869,5030201,0.997822629,0.884333015,0.950772008,0.874274157
Irrawaddy_kh_km1612,26.1674,95.9801,5028965,0.997440583,0.92486487,0.961182589,0.915391314
Irrawaddy_kh_km1630,26.2684,96.0679,5028138,1.000646707,1.034230547,0.980032864,0.960366238
Irrawaddy_long-Chuan-Jiang_km1160,23.9626,96.4141,5038848,0.997305783,0.83916888,0.845833229,0.77719672
Irrawaddy_long-Chuan-Jiang_km1288,23.2866,96.7114,5041912,0.998737656,0.902475074,0.87685755,0.842911593
Irrawaddy_long-Chuan-Jiang_km1289,23.2876,96.7122,5041912,0.998759062,0.862089342,0.810924887,0.765969472
Irrawaddy_long-Chuan-Jiang_km1346,23.5189,97.1231,5040858,0.999107559,0.925110107,0.851493155,0.833676293
Irrawaddy_long-Chuan-Jiang_km1411,23.7272,97.5371,5040204,0.999425835,1.069373276,0.404238684,0.400212932
Irrawaddy_long-Chuan-Jiang_km1451,23.9321,97.8079,5039265,0.999739046,0.965870809,0.817612822,0.814446901
Irrawaddy_long-Chuan-Jiang_km1472,24.0221,97.9319,5038621,0.999254473,1.044281307,0.752817111,0.748880963
Irrawaddy_long-Chuan-Jiang_km1562,24.4966,98.2777,5037094,0.999791014,0.956872694,0.561846532,0.559729095
Irrawaddy_mali-Hka_km1631,26.4179,97.7856,5027453,1.000459373,1.066807115,0.969916248,0.926730403
Irrawaddy_mali-Hka_km1639,26.4736,97.7709,5027190,1.000029676,1.038195164,0.967644215,0.949942351
Irrawaddy_mali-Hka_km1657,26.5226,97.7581,5027100,1.001174657,1.125558744,0.959155731,0.867959732
Irrawaddy_mo-Le-Creek_km1485,24.5647,97.7944,5036409,0.999743234,0.99362279,0.55758325,0.557537215
